Machine_ID,Machine_Status,Queue_Length,Processing_Time,Worker_Available,Shift,Material_Type,Temperature,Previous_Wait_Time,Current_Wait_Time,Next_Machine
0,1,13,14.0,1,2,2,38.0,2.0,3.0,3
0,0,18,7.0,1,1,0,57.0,9.0,4.0,3
2,1,6,5.0,1,2,0,45.0,10.0,12.0,3
2,0,15,12.0,0,0,0,47.0,6.0,11.0,0
3,1,21,4.0,1,2,2,61.0,17.0,4.0,3
2,0,19,11.0,1,1,2,68.0,15.0,10.0,2
1,1,4,3.0,1,1,2,55.0,1.0,9.0,2
2,2,9,7.0,1,1,1,36.0,13.0,17.0,0
2,0,17,7.0,1,1,2,71.0,10.0,23.0,3
3,0,10,10.0,0,1,0,58.0,12.0,22.0,0
1,0,6,8.0,1,0,2,72.0,16.0,3.0,0
2,0,13,8.0,1,2,1,43.0,2.0,11.0,3
1,0,19,8.0,1,0,0,58.0,3.0,15.0,2
1,0,17,6.0,0,0,2,56.0,8.0,6.0,3
1,0,10,3.0,1,1,2,40.0,15.0,23.0,0
0,2,21,5.0,0,2,0,50.0,19.0,2.0,1
0,2,11,12.0,1,2,2,41.0,18.0,14.0,0
0,0,17,14.0,1,2,1,66.0,1.0,5.0,2
0,0,1,13.0,1,1,0,29.0,19.0,22.0,3
3,0,22,8.0,1,0,2,39.0,2.0,10.0,1
2,0,0,7.0,1,2,0,55.0,5.0,17.0,0
0,0,22,12.0,1,0,2,59.0,18.0,22.0,0
3,2,9,3.0,1,2,2,51.0,16.0,22.0,0
2,0,20,7.0,1,2,0,64.0,10.0,20.0,3
0,2,0,4.0,1,2,2,56.0,3.0,15.0,3
2,1,5,3.0,1,2,2,69.0,10.0,24.0,0
0,1,6,6.0,0,1,0,45.0,13.0,21.0,3
3,0,16,8.0,1,1,2,30.0,10.0,9.0,1
1,2,8,9.0,1,0,2,40.0,11.0,11.0,1
1,2,6,11.0,0,1,0,40.0,7.0,21.0,2
2,0,16,7.0,0,2,1,69.0,2.0,2.0,3
3,0,2,10.0,1,0,1,56.0,19.0,21.0,3
1,0,15,10.0,1,0,1,29.0,18.0,6.0,0
0,2,4,13.0,0,0,1,55.0,11.0,16.0,1
1,2,19,11.0,1,2,1,31.0,17.0,9.0,3
2,0,17,5.0,1,2,1,32.0,3.0,11.0,3
2,0,0,5.0,1,0,0,66.0,12.0,7.0,3
3,0,3,11.0,1,1,0,68.0,2.0,16.0,0
2,0,22,9.0,0,2,0,32.0,1.0,16.0,1
1,0,10,6.0,1,2,2,35.0,9.0,11.0,3
1,1,19,3.0,1,1,1,61.0,19.0,22.0,3
1,2,8,9.0,1,0,1,52.0,8.0,20.0,0
1,0,7,12.0,1,1,0,54.0,9.0,5.0,2
3,2,7,8.0,1,2,2,34.0,7.0,23.0,0
0,0,4,5.0,1,0,2,63.0,4.0,7.0,3
0,0,11,7.0,1,0,0,59.0,16.0,16.0,1
3,0,0,5.0,1,1,1,48.0,6.0,7.0,1
2,1,14,10.0,1,2,2,74.0,18.0,19.0,3
0,0,24,7.0,1,2,1,45.0,2.0,12.0,2
2,0,17,12.0,1,0,2,29.0,11.0,13.0,0
0,1,5,12.0,1,2,1,73.0,5.0,9.0,3
2,0,9,8.0,1,0,2,69.0,17.0,23.0,3
3,0,13,4.0,0,0,1,32.0,5.0,15.0,3
1,0,20,10.0,1,0,1,71.0,3.0,5.0,0
2,1,7,11.0,0,2,1,69.0,19.0,19.0,1
1,0,2,5.0,1,1,0,65.0,8.0,7.0,0
2,0,21,8.0,1,0,1,55.0,11.0,7.0,3
2,0,21,8.0,1,1,1,58.0,3.0,20.0,1
2,2,18,4.0,1,1,2,71.0,3.0,3.0,2
2,0,11,12.0,1,1,2,51.0,1.0,5.0,3
2,0,11,10.0,1,1,0,60.0,13.0,6.0,1
1,1,14,7.0,1,1,2,66.0,10.0,16.0,1
2,0,6,13.0,1,0,1,39.0,6.0,4.0,1
1,2,3,13.0,0,2,0,66.0,11.0,17.0,3
3,0,20,10.0,1,1,0,36.0,8.0,14.0,2
0,0,8,10.0,1,2,0,42.0,19.0,13.0,1
2,0,21,14.0,1,2,1,50.0,11.0,22.0,3
0,0,15,5.0,0,0,1,71.0,6.0,10.0,1
1,0,12,7.0,1,1,2,72.0,12.0,12.0,0
3,0,3,9.0,0,2,2,49.0,18.0,9.0,1
3,1,23,7.0,1,2,2,63.0,3.0,8.0,3
3,2,8,8.0,1,1,0,37.0,13.0,5.0,1
0,0,20,4.0,1,0,1,55.0,4.0,3.0,1
1,0,17,10.0,1,0,2,62.0,9.0,20.0,0
2,0,14,7.0,1,1,1,56.0,16.0,23.0,0
2,1,14,8.0,1,2,0,32.0,12.0,24.0,3
1,1,5,3.0,1,0,1,31.0,7.0,13.0,2
0,0,10,12.0,1,0,1,42.0,12.0,4.0,2
2,0,7,4.0,1,2,0,57.0,8.0,20.0,2
1,2,20,13.0,1,2,2,53.0,15.0,4.0,2
2,2,16,6.0,0,2,1,50.0,2.0,20.0,3
3,0,23,13.0,1,2,1,66.0,11.0,20.0,3
2,1,24,11.0,1,1,0,56.0,5.0,8.0,0
0,0,16,8.0,1,2,1,49.0,6.0,15.0,0
1,0,23,10.0,0,0,1,62.0,19.0,22.0,2
0,0,17,4.0,1,2,1,74.0,14.0,5.0,0
1,1,3,12.0,1,2,0,45.0,7.0,7.0,3
3,0,14,7.0,0,1,1,62.0,12.0,15.0,2
1,0,1,14.0,1,1,0,73.0,17.0,9.0,1
2,0,1,14.0,1,2,2,60.0,4.0,19.0,1
2,2,9,3.0,1,1,1,34.0,10.0,16.0,1
3,0,2,6.0,1,1,0,61.0,1.0,20.0,0
1,1,7,12.0,1,1,0,37.0,4.0,19.0,2
3,0,19,3.0,0,1,1,51.0,13.0,16.0,1
2,0,6,13.0,1,2,0,52.0,6.0,24.0,2
0,1,11,13.0,0,1,2,71.0,15.0,13.0,3
3,1,18,11.0,1,1,2,54.0,14.0,19.0,1
0,1,14,4.0,1,0,2,33.0,3.0,6.0,1
0,1,13,9.0,1,2,2,35.0,19.0,16.0,1
1,0,15,5.0,1,1,0,48.0,6.0,10.0,3
3,2,13,4.0,1,0,0,68.0,2.0,9.0,2
0,0,2,6.0,1,1,2,46.0,9.0,9.0,1
0,0,17,9.0,1,2,2,61.0,13.0,4.0,1
1,0,21,9.0,1,0,2,66.0,18.0,14.0,2
1,0,5,11.0,1,0,2,70.0,12.0,14.0,0
2,1,16,14.0,1,2,2,50.0,4.0,13.0,0
0,0,22,5.0,0,0,0,40.0,7.0,16.0,1
2,0,13,9.0,1,0,2,69.0,12.0,15.0,1
0,1,13,8.0,1,1,2,74.0,11.0,2.0,0
2,0,19,12.0,1,0,1,66.0,7.0,3.0,0
1,0,12,9.0,1,2,0,55.0,10.0,24.0,1
3,0,2,9.0,1,1,2,33.0,9.0,5.0,2
1,1,12,12.0,1,0,0,39.0,2.0,14.0,0
2,0,23,7.0,1,1,1,30.0,5.0,11.0,1
2,0,1,11.0,1,2,1,47.0,10.0,22.0,3
3,0,8,9.0,1,0,2,68.0,14.0,14.0,2
0,0,12,9.0,1,2,2,69.0,16.0,2.0,1
2,0,7,14.0,1,2,2,72.0,2.0,12.0,3
2,1,15,5.0,1,0,2,35.0,19.0,19.0,0
2,0,23,3.0,0,0,1,53.0,9.0,10.0,3
3,0,2,7.0,1,1,0,65.0,14.0,7.0,3
1,1,12,10.0,1,2,2,55.0,15.0,24.0,3
2,1,3,7.0,1,0,0,62.0,19.0,14.0,0
3,0,17,12.0,1,2,2,71.0,8.0,6.0,3
2,0,1,5.0,1,0,2,68.0,15.0,11.0,0
0,1,19,11.0,1,2,1,68.0,8.0,6.0,1
3,0,21,4.0,0,1,2,70.0,4.0,23.0,3
2,0,20,5.0,1,2,2,65.0,6.0,11.0,2
3,0,14,14.0,1,0,2,29.0,11.0,6.0,1
2,0,16,6.0,1,1,1,34.0,12.0,21.0,0
1,0,9,12.0,1,1,0,68.0,9.0,22.0,1
2,0,0,3.0,1,0,1,52.0,18.0,12.0,3
3,2,5,13.0,0,1,2,59.0,17.0,6.0,0
0,0,2,6.0,1,2,2,39.0,3.0,6.0,3
0,1,18,6.0,0,2,2,38.0,13.0,18.0,1
0,0,6,11.0,1,0,0,37.0,6.0,22.0,2
2,0,12,10.0,1,2,0,62.0,14.0,6.0,1
1,0,12,4.0,0,0,2,71.0,1.0,2.0,1
2,2,16,9.0,1,1,2,31.0,4.0,14.0,3
0,0,0,8.0,0,2,0,69.0,18.0,5.0,2
3,1,13,9.0,1,0,1,29.0,11.0,9.0,3
0,0,2,13.0,1,2,1,71.0,11.0,21.0,3
3,1,13,6.0,1,1,0,55.0,8.0,24.0,3
1,0,23,7.0,1,1,0,70.0,4.0,7.0,0
3,0,0,8.0,1,2,2,73.0,2.0,16.0,3
2,0,15,11.0,1,1,0,74.0,1.0,16.0,2
2,0,9,4.0,0,0,0,41.0,10.0,22.0,3
2,0,12,13.0,1,2,2,71.0,17.0,17.0,3
3,0,3,11.0,1,2,0,56.0,7.0,10.0,2
2,0,8,12.0,1,1,2,29.0,7.0,6.0,1
2,0,13,3.0,1,0,1,61.0,13.0,24.0,3
2,0,3,6.0,1,2,1,60.0,1.0,17.0,1
1,1,9,14.0,1,2,1,47.0,1.0,8.0,3
3,1,7,7.0,1,1,2,74.0,13.0,4.0,3
3,1,22,11.0,1,1,1,57.0,1.0,11.0,0
0,1,2,8.0,1,0,1,69.0,6.0,17.0,2
3,0,22,6.0,1,0,2,53.0,10.0,22.0,2
1,2,6,4.0,1,1,2,47.0,1.0,13.0,1
3,0,9,7.0,1,0,1,28.0,5.0,10.0,0
1,1,2,10.0,1,1,1,28.0,2.0,17.0,3
1,0,1,10.0,1,2,1,52.0,3.0,10.0,0
3,0,14,8.0,0,1,0,60.0,3.0,23.0,2
0,1,8,13.0,1,1,2,50.0,18.0,24.0,3
2,2,14,3.0,1,1,2,38.0,8.0,8.0,3
2,0,16,10.0,1,2,2,71.0,9.0,12.0,1
3,2,6,6.0,1,0,2,42.0,2.0,18.0,0
3,0,19,4.0,1,0,1,41.0,2.0,23.0,3
1,0,17,3.0,1,0,2,28.0,16.0,24.0,2
3,1,14,9.0,1,1,0,60.0,7.0,11.0,1
1,0,17,4.0,1,1,0,33.0,4.0,16.0,2
0,0,23,6.0,1,0,1,50.0,5.0,11.0,1
3,2,22,6.0,0,2,1,53.0,1.0,3.0,0
2,0,11,12.0,0,2,2,30.0,10.0,17.0,1
2,2,22,3.0,1,2,1,73.0,13.0,8.0,0
3,0,20,4.0,1,2,1,33.0,15.0,22.0,0
1,2,7,3.0,1,1,1,67.0,1.0,16.0,3
2,0,1,8.0,1,0,0,52.0,18.0,18.0,0
1,0,1,5.0,1,2,2,74.0,14.0,23.0,1
3,0,4,3.0,1,1,1,44.0,18.0,14.0,1
3,0,0,14.0,1,1,2,55.0,12.0,20.0,3
2,0,21,10.0,0,1,2,59.0,12.0,22.0,1
3,0,3,14.0,1,0,2,56.0,5.0,24.0,0
0,1,5,6.0,1,1,0,50.0,7.0,9.0,1
0,2,22,12.0,1,0,2,68.0,13.0,23.0,2
2,0,12,9.0,1,0,2,43.0,9.0,10.0,2
0,1,18,12.0,1,0,1,59.0,6.0,20.0,3
1,0,10,4.0,0,0,1,53.0,7.0,18.0,0
2,2,12,8.0,1,1,0,60.0,18.0,11.0,1
2,1,7,8.0,1,1,2,46.0,15.0,15.0,3
1,2,6,9.0,1,1,0,68.0,8.0,13.0,3
0,2,12,14.0,1,2,2,44.0,16.0,21.0,0
0,2,0,3.0,1,2,0,65.0,17.0,23.0,3
0,2,5,14.0,0,0,2,41.0,3.0,8.0,2
2,0,6,3.0,1,0,1,45.0,13.0,10.0,3
2,0,15,4.0,1,0,0,48.0,9.0,19.0,1
0,1,14,13.0,1,0,1,73.0,15.0,8.0,2
3,1,19,4.0,0,0,2,66.0,16.0,5.0,2
0,0,1,7.0,1,2,0,69.0,16.0,24.0,2
1,0,24,3.0,1,0,1,66.0,19.0,9.0,1
2,1,22,13.0,1,1,1,55.0,4.0,19.0,0
1,0,15,4.0,1,0,1,47.0,19.0,16.0,3
1,1,16,8.0,1,1,2,33.0,19.0,8.0,3
2,2,23,5.0,1,1,0,53.0,2.0,9.0,2
3,0,14,6.0,1,1,1,33.0,6.0,2.0,2
0,0,2,3.0,1,1,2,66.0,13.0,12.0,3
1,0,3,7.0,1,0,2,53.0,15.0,11.0,1
2,1,11,6.0,1,0,2,44.0,10.0,6.0,2
1,2,4,10.0,1,0,0,67.0,10.0,3.0,2
0,0,16,5.0,1,0,2,29.0,4.0,23.0,1
3,0,5,12.0,1,0,2,48.0,14.0,3.0,0
3,1,9,3.0,1,2,0,34.0,8.0,20.0,2
3,0,21,12.0,0,1,0,71.0,6.0,17.0,0
2,1,17,7.0,1,1,2,47.0,12.0,12.0,1
2,0,9,3.0,1,2,2,30.0,8.0,15.0,3
3,0,5,13.0,1,2,1,63.0,6.0,23.0,3
0,2,23,7.0,1,0,0,70.0,15.0,6.0,0
0,0,5,11.0,1,0,0,71.0,19.0,5.0,2
2,1,19,7.0,1,1,1,46.0,14.0,24.0,3
3,1,14,4.0,1,0,2,57.0,3.0,20.0,1
0,0,3,4.0,1,1,2,38.0,18.0,11.0,2
0,1,24,12.0,1,0,2,40.0,10.0,24.0,0
0,1,15,11.0,1,0,2,60.0,14.0,10.0,0
2,2,21,14.0,1,1,1,65.0,14.0,19.0,0
3,1,23,7.0,1,2,0,29.0,7.0,6.0,0
1,2,7,13.0,1,2,0,73.0,7.0,18.0,1
3,1,6,10.0,0,0,2,50.0,11.0,24.0,3
3,2,18,12.0,1,2,1,47.0,18.0,19.0,0
2,0,16,6.0,1,0,2,57.0,10.0,22.0,3
0,0,20,4.0,1,2,2,42.0,15.0,2.0,3
0,1,12,6.0,1,2,1,29.0,12.0,15.0,0
2,2,14,14.0,1,1,1,57.0,17.0,15.0,2
2,2,1,13.0,1,2,0,52.0,17.0,15.0,0
2,0,9,6.0,1,0,0,31.0,1.0,2.0,1
2,0,12,13.0,0,1,2,28.0,6.0,5.0,2
2,0,17,11.0,1,2,2,35.0,15.0,24.0,0
1,1,22,12.0,1,1,0,41.0,19.0,8.0,3
3,0,10,13.0,1,2,1,38.0,14.0,13.0,3
3,2,12,8.0,1,0,2,51.0,10.0,14.0,2
3,0,18,12.0,1,0,2,51.0,10.0,16.0,1
0,1,23,8.0,1,1,1,59.0,7.0,21.0,3
1,0,24,7.0,1,2,2,52.0,7.0,3.0,1
3,0,23,8.0,1,2,1,73.0,14.0,15.0,3
0,1,21,3.0,1,1,0,55.0,15.0,13.0,2
1,0,4,7.0,1,1,0,43.0,9.0,14.0,0
1,1,2,14.0,1,0,0,69.0,15.0,15.0,3
0,0,18,8.0,1,1,0,66.0,9.0,4.0,2
1,1,22,10.0,1,2,0,43.0,7.0,14.0,2
0,0,12,6.0,1,1,2,63.0,11.0,9.0,0
3,0,4,7.0,1,0,0,39.0,5.0,17.0,0
0,0,11,6.0,1,1,2,39.0,9.0,7.0,2
1,2,13,9.0,1,2,2,61.0,6.0,12.0,3
3,1,5,12.0,1,1,1,65.0,7.0,16.0,1
3,0,21,8.0,0,1,2,47.0,14.0,20.0,1
2,2,8,6.0,1,1,2,74.0,19.0,3.0,0
2,0,16,8.0,1,0,0,42.0,11.0,12.0,3
1,0,7,6.0,1,0,0,49.0,7.0,21.0,2
0,2,12,14.0,1,0,1,43.0,6.0,21.0,1
0,2,4,10.0,1,0,1,51.0,4.0,10.0,1
1,0,21,13.0,0,2,2,30.0,14.0,24.0,3
3,0,21,5.0,1,2,1,28.0,3.0,5.0,2
1,0,16,10.0,0,0,0,71.0,17.0,24.0,0
1,1,2,4.0,1,0,0,74.0,15.0,18.0,1
3,0,5,8.0,1,0,0,65.0,1.0,9.0,3
0,0,13,10.0,1,1,2,44.0,11.0,17.0,0
1,2,14,3.0,1,2,2,68.0,13.0,2.0,3
0,1,13,8.0,1,1,1,48.0,3.0,11.0,2
1,0,10,11.0,1,0,0,72.0,13.0,8.0,3
3,0,10,12.0,1,2,2,74.0,18.0,16.0,0
3,0,8,12.0,1,0,2,40.0,9.0,2.0,2
2,0,5,4.0,1,1,1,29.0,2.0,23.0,1
3,1,14,13.0,1,2,0,29.0,8.0,17.0,0
2,0,11,3.0,1,1,0,70.0,2.0,22.0,3
1,0,5,4.0,1,2,1,52.0,1.0,3.0,1
0,2,0,7.0,1,0,1,55.0,3.0,4.0,2
3,0,24,8.0,1,2,1,53.0,17.0,16.0,0
3,2,15,3.0,1,1,1,62.0,7.0,19.0,2
3,0,19,9.0,1,1,0,55.0,10.0,16.0,2
1,1,14,13.0,1,1,0,60.0,19.0,5.0,3
2,0,1,6.0,0,1,1,45.0,9.0,4.0,3
1,0,16,11.0,1,0,2,41.0,18.0,8.0,3
0,0,2,8.0,1,1,2,68.0,15.0,21.0,1
1,0,2,11.0,1,0,0,36.0,17.0,23.0,1
0,0,4,3.0,1,2,0,71.0,17.0,20.0,3
3,0,16,6.0,1,1,1,57.0,19.0,24.0,1
0,1,22,4.0,0,2,2,30.0,9.0,9.0,0
0,0,16,8.0,0,2,0,61.0,6.0,8.0,2
2,0,19,6.0,1,0,2,60.0,19.0,5.0,3
0,0,5,11.0,1,1,1,54.0,8.0,11.0,2
0,0,0,5.0,1,0,0,36.0,6.0,11.0,2
1,0,6,3.0,0,1,0,40.0,17.0,16.0,2
3,0,14,13.0,1,2,2,57.0,6.0,23.0,0
1,0,6,13.0,1,0,2,43.0,13.0,19.0,0
1,0,18,3.0,1,1,0,69.0,2.0,11.0,1
3,0,19,14.0,0,2,2,53.0,12.0,24.0,2
3,0,21,11.0,0,0,2,32.0,7.0,10.0,1
0,0,10,11.0,1,0,1,73.0,6.0,10.0,2
0,2,22,7.0,1,0,2,54.0,17.0,23.0,3
2,0,13,4.0,1,0,0,42.0,8.0,17.0,2
1,0,12,11.0,1,2,1,55.0,6.0,18.0,2
3,0,19,14.0,1,2,0,30.0,19.0,17.0,0
0,0,24,10.0,1,2,1,68.0,9.0,7.0,3
3,0,8,13.0,1,2,1,28.0,16.0,6.0,1
0,0,8,12.0,0,1,2,28.0,18.0,8.0,3
2,0,15,12.0,1,2,2,33.0,19.0,14.0,0
2,1,11,8.0,1,0,0,38.0,7.0,9.0,0
3,2,9,9.0,1,0,2,73.0,8.0,2.0,2
2,0,5,14.0,1,0,1,43.0,19.0,11.0,0
3,0,17,8.0,1,0,2,60.0,1.0,21.0,0
0,0,1,7.0,1,1,0,51.0,13.0,21.0,2
1,1,19,6.0,1,0,1,59.0,1.0,2.0,0
2,1,8,9.0,1,0,0,37.0,11.0,21.0,0
0,0,18,6.0,1,0,2,52.0,2.0,24.0,1
1,0,5,12.0,1,2,1,37.0,3.0,15.0,2
1,2,1,12.0,1,2,0,40.0,13.0,16.0,2
1,0,14,12.0,1,1,2,28.0,7.0,7.0,1
0,0,16,11.0,1,1,2,62.0,2.0,21.0,1
0,0,15,7.0,1,1,0,41.0,2.0,3.0,1
3,1,20,10.0,1,0,1,48.0,3.0,8.0,1
1,1,7,14.0,1,1,0,65.0,13.0,21.0,2
1,0,9,14.0,0,2,2,28.0,12.0,20.0,1
1,2,9,14.0,0,2,0,47.0,1.0,6.0,1
3,0,17,8.0,0,2,2,32.0,18.0,23.0,0
1,0,9,6.0,1,0,1,67.0,5.0,9.0,2
0,2,8,14.0,1,0,0,71.0,19.0,4.0,1
1,1,23,5.0,1,1,1,59.0,10.0,14.0,0
2,0,18,13.0,1,1,0,28.0,6.0,7.0,2
0,0,0,8.0,1,1,2,72.0,18.0,22.0,1
3,0,3,3.0,1,1,1,68.0,15.0,24.0,1
1,0,23,4.0,1,0,2,67.0,14.0,15.0,0
2,0,2,9.0,0,2,0,72.0,16.0,8.0,3
3,0,9,6.0,1,0,2,29.0,4.0,12.0,2
3,1,11,7.0,0,1,0,58.0,19.0,23.0,0
0,0,17,13.0,1,0,1,74.0,8.0,10.0,1
3,1,22,12.0,1,2,2,73.0,1.0,11.0,3
3,2,19,3.0,0,0,2,53.0,13.0,21.0,3
3,0,5,4.0,1,2,0,36.0,9.0,18.0,0
3,2,20,6.0,1,1,0,57.0,1.0,9.0,0
1,0,1,10.0,1,0,0,73.0,15.0,23.0,0
1,1,9,12.0,0,1,1,35.0,15.0,7.0,2
1,1,1,6.0,1,1,2,32.0,14.0,22.0,3
1,0,8,5.0,1,2,0,66.0,5.0,12.0,2
2,0,9,5.0,1,2,0,31.0,17.0,4.0,3
1,0,1,14.0,1,1,2,67.0,6.0,7.0,2
3,1,7,7.0,1,2,1,63.0,9.0,18.0,0
1,0,23,5.0,0,2,2,48.0,19.0,8.0,1
1,0,16,10.0,1,1,0,60.0,17.0,7.0,0
0,0,16,7.0,0,1,2,53.0,7.0,22.0,2
3,0,3,14.0,1,2,0,67.0,8.0,14.0,0
1,0,17,14.0,1,1,0,66.0,15.0,15.0,3
1,2,11,9.0,0,1,2,38.0,6.0,20.0,2
1,1,16,13.0,1,2,2,48.0,1.0,9.0,0
2,0,8,10.0,1,0,1,49.0,9.0,14.0,0
1,0,18,7.0,0,0,0,64.0,7.0,21.0,1
0,0,13,10.0,1,1,0,34.0,19.0,10.0,1
3,0,13,14.0,1,2,0,69.0,4.0,6.0,0
3,0,16,5.0,1,1,0,40.0,1.0,12.0,3
1,0,1,14.0,1,2,0,47.0,9.0,8.0,3
1,0,7,9.0,0,1,2,42.0,2.0,7.0,3
1,2,4,10.0,1,1,0,65.0,16.0,13.0,0
3,2,6,9.0,1,2,2,61.0,2.0,13.0,1
3,0,21,4.0,1,1,1,63.0,3.0,7.0,0
2,1,15,10.0,1,0,0,73.0,14.0,5.0,1
0,2,15,8.0,1,0,1,52.0,13.0,14.0,3
2,2,16,12.0,1,2,2,56.0,17.0,13.0,1
0,0,21,5.0,1,1,2,74.0,10.0,16.0,0
2,0,6,6.0,1,0,1,55.0,3.0,9.0,0
3,2,19,9.0,1,2,0,41.0,4.0,14.0,0
2,0,7,5.0,1,2,2,31.0,5.0,12.0,1
0,0,7,3.0,1,2,2,65.0,11.0,12.0,3
1,0,22,8.0,1,0,2,34.0,6.0,12.0,0
0,2,10,5.0,0,0,2,40.0,1.0,20.0,0
1,2,14,13.0,1,0,2,44.0,19.0,22.0,1
3,0,17,12.0,1,0,2,56.0,7.0,18.0,3
0,0,5,8.0,1,1,1,44.0,10.0,2.0,1
2,1,21,12.0,1,0,0,63.0,12.0,14.0,2
0,2,11,14.0,1,2,0,46.0,12.0,21.0,2
1,0,14,5.0,1,1,0,53.0,1.0,10.0,0
3,2,22,8.0,1,0,0,72.0,9.0,24.0,1
2,0,5,13.0,1,1,1,36.0,17.0,12.0,1
0,2,17,6.0,1,2,1,29.0,12.0,10.0,0
1,0,23,6.0,1,0,0,47.0,2.0,18.0,2
2,0,19,12.0,1,1,2,50.0,9.0,8.0,3
3,1,8,12.0,1,0,0,45.0,12.0,9.0,3
2,0,7,13.0,0,1,2,53.0,4.0,3.0,2
3,2,13,4.0,1,1,2,52.0,12.0,15.0,0
2,0,18,6.0,1,2,1,44.0,18.0,11.0,0
0,0,18,13.0,1,2,2,66.0,3.0,10.0,3
1,1,7,14.0,1,0,1,37.0,1.0,2.0,3
0,2,1,6.0,1,0,0,52.0,18.0,13.0,2
0,0,24,13.0,0,1,1,73.0,8.0,15.0,2
3,0,3,9.0,1,2,2,55.0,19.0,20.0,1
3,0,5,7.0,1,2,2,53.0,4.0,12.0,2
3,0,2,10.0,1,1,2,39.0,16.0,10.0,2
0,0,2,9.0,1,2,0,71.0,17.0,18.0,3
2,0,18,12.0,1,2,1,46.0,9.0,21.0,3
2,0,10,11.0,0,1,0,50.0,8.0,7.0,1
0,2,9,10.0,1,0,1,41.0,19.0,7.0,3
0,2,11,11.0,1,0,0,44.0,7.0,21.0,3
1,1,13,3.0,1,0,0,42.0,12.0,11.0,3
3,0,17,12.0,1,1,2,48.0,1.0,11.0,2
3,1,23,14.0,1,0,0,65.0,17.0,18.0,3
0,1,8,5.0,1,1,0,57.0,6.0,22.0,0
0,0,14,7.0,1,1,1,46.0,5.0,15.0,2
2,2,23,11.0,1,2,0,59.0,7.0,6.0,3
0,1,2,10.0,1,2,2,56.0,12.0,4.0,2
2,0,22,12.0,1,0,0,49.0,5.0,12.0,3
0,2,10,9.0,1,1,1,47.0,2.0,20.0,1
1,2,9,4.0,1,0,1,65.0,4.0,21.0,1
1,0,17,13.0,1,0,0,65.0,17.0,20.0,1
2,0,3,8.0,1,2,0,63.0,8.0,15.0,3
3,0,12,6.0,0,0,1,28.0,5.0,16.0,1
1,1,5,7.0,1,0,2,46.0,17.0,4.0,2
2,1,20,7.0,1,2,0,70.0,4.0,4.0,1
0,1,12,6.0,1,0,2,53.0,18.0,24.0,1
0,0,24,6.0,1,0,2,34.0,18.0,10.0,1
2,2,19,6.0,1,1,0,61.0,18.0,12.0,1
3,0,4,13.0,1,0,2,63.0,16.0,16.0,2
2,0,19,4.0,1,2,1,33.0,11.0,18.0,0
2,0,13,3.0,1,2,2,64.0,8.0,13.0,1
1,0,12,14.0,1,1,1,49.0,12.0,18.0,3
2,0,13,4.0,1,2,0,36.0,18.0,10.0,0
2,2,7,9.0,1,2,2,70.0,18.0,14.0,1
0,0,15,14.0,1,2,1,56.0,8.0,9.0,0
1,1,12,3.0,1,0,1,44.0,16.0,23.0,3
0,0,23,8.0,1,1,0,40.0,17.0,7.0,3
0,0,14,6.0,1,1,2,44.0,2.0,24.0,1
3,0,18,4.0,1,1,1,37.0,15.0,8.0,1
3,0,0,5.0,0,1,1,52.0,7.0,2.0,3
1,0,21,9.0,1,2,0,45.0,1.0,11.0,2
1,0,1,8.0,1,0,2,71.0,2.0,16.0,0
3,0,17,8.0,0,2,2,42.0,4.0,15.0,2
3,0,18,10.0,1,2,1,54.0,16.0,5.0,1
3,2,7,10.0,1,2,2,46.0,12.0,5.0,2
3,2,2,8.0,0,2,2,42.0,17.0,10.0,2
3,2,22,3.0,1,1,2,72.0,4.0,16.0,0
0,0,13,12.0,1,1,2,34.0,16.0,13.0,1
1,0,8,9.0,1,0,2,70.0,7.0,10.0,0
0,0,7,10.0,1,2,2,67.0,8.0,4.0,3
0,2,16,7.0,1,1,2,43.0,9.0,16.0,0
2,0,22,13.0,1,0,1,51.0,14.0,22.0,0
0,0,22,6.0,1,2,1,50.0,9.0,12.0,3
3,0,23,9.0,1,2,2,38.0,15.0,7.0,2
3,0,15,14.0,0,1,2,51.0,4.0,16.0,0
2,0,9,14.0,1,2,0,32.0,3.0,8.0,3
2,0,20,13.0,0,2,1,66.0,10.0,20.0,1
2,0,9,8.0,1,1,0,57.0,4.0,15.0,2
2,0,24,14.0,1,0,1,43.0,18.0,5.0,3
2,0,24,8.0,1,0,0,47.0,11.0,22.0,2
0,0,23,5.0,1,1,0,56.0,19.0,2.0,3
2,2,5,13.0,1,1,0,44.0,19.0,24.0,0
0,0,21,12.0,1,0,1,46.0,18.0,14.0,2
1,0,16,6.0,1,0,1,53.0,13.0,12.0,0
2,1,15,7.0,1,1,2,42.0,4.0,19.0,3
2,1,14,11.0,1,1,1,52.0,3.0,24.0,0
0,0,21,10.0,1,1,1,42.0,16.0,10.0,0
1,0,13,5.0,0,2,1,47.0,14.0,22.0,3
0,0,3,8.0,1,1,1,57.0,10.0,12.0,0
0,1,3,12.0,1,2,2,48.0,6.0,7.0,0
2,2,1,3.0,0,0,2,74.0,8.0,17.0,0
3,0,10,5.0,1,0,1,62.0,16.0,6.0,1
3,1,3,12.0,1,1,0,71.0,10.0,2.0,1
0,0,20,14.0,1,1,0,33.0,7.0,23.0,1
2,2,20,9.0,1,0,1,64.0,19.0,15.0,2
1,0,15,9.0,1,0,2,38.0,18.0,24.0,0
